notice_actionability,award_notice_flag,market_intel_value,awardee_name,award_amount,award_date,award_number,fit_score,prime_reality_score,recommendation,conditional_recommendation,matched_lane,evaluation_method,submission_method,forms_required_text,amendment_compliance_alert,amendment_compliance_task,deadline_status,days_until_deadline,due_date_solicitation_local,due_date_user_local,on_site_staffing_flag,mandatory_staffing_flag,telework_ambiguity_flag,remote_feasibility_score,local_staffing_dependency,performance_location_risk,staffing_model,execution_risk,compliance_risk,rfi_needed,rfi_recommendation,set_aside_hard_gate,set_aside_hard_gate_reason,force_teaming_target,small_business_subcontracting_check,subcontracting_note,prime_case_report_required,prime_case_report_note,team_lock_alert,team_lock_note,idiq_ceiling_detected,idiq_ceiling_text,guaranteed_minimum_text,step1_mandatory_flag,step1_deadline_note,step1_deadline_text,scientific_domain_complexity_flag,scientific_domain_terms,scientific_domain_note,subcontractor_role_classifier,attachment_review_needed,attachment_review_priority,attachment_download_ready,attachment_discovery_method,resource_link_type_summary,actual_downloadable_attachment_count,actual_downloadable_attachment_links,sam_detail_api_link_count,sam_detail_api_links,sam_notice_desc_link_count,sam_notice_desc_links,sam_workspace_link_count,sam_workspace_links,external_portal_link_count,external_portal_links,unknown_resource_link_count,unknown_resource_links,likely_documents_needed,likely_pws_needed,likely_sf1449_needed,likely_sf30_needed,likely_pricing_needed,attachment_keywords_detected,attachment_next_action,local_attachment_folder,local_attachments_found,local_attachment_count,local_attachment_file_list,local_attachment_likely_types,local_pdf_count,local_doc_count,local_docx_count,local_xls_count,local_xlsx_count,local_csv_count,local_zip_count,local_txt_count,local_pws_found,local_sf1449_found,local_sf30_found,local_pricing_found,local_wage_determination_found,local_solicitation_found,local_attachment_next_action,ready_for_bid_no_bid_analysis,sam_detail_enriched,sam_detail_enrichment_source,sam_detail_enrichment_note,sam_detail_debug_json_path,sam_detail_raw_resource_links,sam_detail_raw_links,sam_detail_raw_attachments,sam_detail_raw_documents,sam_detail_raw_files,description_enriched,resource_link_count,has_resource_links,resource_links,psc_code,title,department_ind_agency,notice_id,solicitation_number,sam_notice_id,naics_code,notice_type,set_aside,response_deadline,posted_date,archive_date,place_of_performance,contacts,ui_link,short_description,score_reasons
actionable,No,,,,,,10,10,Pass,Watch or Pass,unknown,Unknown,SAM.gov,,No,,long_window,30,2026-06-19 04:30 PM UTC-04:00,2026-06-19 03:30 PM CDT,No,No,No,3,Unclear,unknown,unclear,Medium,Low,No,,No,,No,No,,No,,No,,No,,,No,,,No,,,,Yes,Medium,No,sam_detail_enrichment_required,"direct_download=0, sam_detail_api=1, sam_notice_description_api=0, sam_workspace_page=0, external=0, unknown=0",0,,1,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f286753e668c4b8ba43b45e6eece37c0&limit=1,0,,0,,0,,0,,Solicitation / RFQ / RFP,Unknown,Unknown,Unknown,Unknown,solicitation,"Actual attachment links are not available yet. Run selected SAM detail enrichment for this opportunity, or open the SAM.gov workspace page manually to locate attachments.",downloads/N0010426QLB92,No,0,,,0,0,0,0,0,0,0,0,No,No,No,No,No,No,"No local files found. Download SAM.gov attachments manually into downloads/N0010426QLB92/, then rerun offline scan.",No,,,,,,,,,,No,1,Yes,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f286753e668c4b8ba43b45e6eece37c0&limit=1,6105,"MOTOR,ALTERNATING C",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,N0010426QLB92,N0010426QLB92,f286753e668c4b8ba43b45e6eece37c0,335312,Solicitation,,2026-06-19T16:30:00-04:00,2026-05-20,2026-07-04,,primary | Telephone: 7176057525 | CARLOS.F.VEGA-CORTEZ.CIV@US.NAVY.MIL,https://sam.gov/workspace/contract/opp/f286753e668c4b8ba43b45e6eece37c0/view,,Active solicitation-type notice | Longer response window: 30 day(s) remaining
actionable,No,,,,,,5,5,Pass,Watch or Pass,trucking_transportation,Unknown,SAM.gov,,No,,urgent,7,2026-05-28 12:00 AM UTC,2026-05-27 07:00 PM CDT,No,No,No,3,Unclear,unknown,unclear,Medium,Low,No,,No,,No,No,,No,,No,,No,,,No,,,No,,,,Yes,Medium,No,sam_detail_enrichment_required,"direct_download=0, sam_detail_api=1, sam_notice_description_api=0, sam_workspace_page=0, external=0, unknown=0",0,,1,https://api.sam.gov/prod/opportunities/v2/search?noticeid=fe72103878b84051b5ca5cac721c6187&limit=1,0,,0,,0,,0,,Solicitation / RFQ / RFP,Unknown,Unknown,Unknown,Unknown,"combined synopsis, solicitation","Actual attachment links are not available yet. Run selected SAM detail enrichment for this opportunity, or open the SAM.gov workspace page manually to locate attachments.",downloads/SPE4A626T66M5,No,0,,,0,0,0,0,0,0,0,0,No,No,No,No,No,No,"No local files found. Download SAM.gov attachments manually into downloads/SPE4A626T66M5/, then rerun offline scan.",No,,,,,,,,,,No,1,Yes,https://api.sam.gov/prod/opportunities/v2/search?noticeid=fe72103878b84051b5ca5cac721c6187&limit=1,53,"53--BOLT,SHEAR",DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,SPE4A626T66M5,SPE4A626T66M5,fe72103878b84051b5ca5cac721c6187,332722,Combined Synopsis/Solicitation,,2026-05-28,2026-05-20,2026-06-27,,"primary | Questions regarding this solicitation should be emailed to the buyer listed in block 5 of the solicitation document which can be found under the Additional Information link.
If the Additional Information link does not work, please go to https://www.dibbs.bsm.dla.mil/Solicitations/ and type the solicitation number in the Global Search box.
 | DibbsBSM@dla.mil",https://sam.gov/workspace/contract/opp/fe72103878b84051b5ca5cac721c6187/view,,Best matched lane: trucking_transportation | Context keywords: logistics | Context-only keywords: logistics | Active solicitation-type notice | Deadline is urgent: 7 day(s) remaining
actionable,No,,,,,,5,5,Pass,Watch or Pass,trucking_transportation,Unknown,SAM.gov,,No,,urgent,7,2026-05-28 12:00 AM UTC,2026-05-27 07:00 PM CDT,No,No,No,3,Unclear,unknown,unclear,Medium,Low,No,,No,,No,No,,No,,No,,No,,,No,,,No,,,,Yes,Medium,No,sam_detail_enrichment_required,"direct_download=0, sam_detail_api=1, sam_notice_description_api=0, sam_workspace_page=0, external=0, unknown=0",0,,1,https://api.sam.gov/prod/opportunities/v2/search?noticeid=fcba587ec0db4ffd8539fa35da60d0d0&limit=1,0,,0,,0,,0,,Solicitation / RFQ / RFP,Unknown,Unknown,Unknown,Unknown,"combined synopsis, solicitation","Actual attachment links are not available yet. Run selected SAM detail enrichment for this opportunity, or open the SAM.gov workspace page manually to locate attachments.",downloads/SPE4A626T66G8,No,0,,,0,0,0,0,0,0,0,0,No,No,No,No,No,No,"No local files found. Download SAM.gov attachments manually into downloads/SPE4A626T66G8/, then rerun offline scan.",No,,,,,,,,,,No,1,Yes,https://api.sam.gov/prod/opportunities/v2/search?noticeid=fcba587ec0db4ffd8539fa35da60d0d0&limit=1,25,"25--ACTUATOR,STEERING,M",DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,SPE4A626T66G8,SPE4A626T66G8,fcba587ec0db4ffd8539fa35da60d0d0,336330,Combined Synopsis/Solicitation,,2026-05-28,2026-05-20,2026-06-27,,"primary | Questions regarding this solicitation should be emailed to the buyer listed in block 5 of the solicitation document which can be found under the Additional Information link.
If the Additional Information link does not work, please go to https://www.dibbs.bsm.dla.mil/Solicitations/ and type the solicitation number in the Global Search box.
 | DibbsBSM@dla.mil",https://sam.gov/workspace/contract/opp/fcba587ec0db4ffd8539fa35da60d0d0/view,,Best matched lane: trucking_transportation | Context keywords: logistics | Context-only keywords: logistics | Active solicitation-type notice | Deadline is urgent: 7 day(s) remaining
actionable,No,,,,,,3,3,Pass,Watch or Pass,unknown,Unknown,SAM.gov,,No,,urgent,6,2026-05-26 04:00 PM UTC-05:00,2026-05-26 04:00 PM CDT,No,No,No,3,Unclear,unknown,unclear,Medium,Low,No,,No,,No,No,,No,,No,,No,,,No,,,No,,,,Yes,Medium,No,resource_links_unclassified,"direct_download=0, sam_detail_api=0, sam_notice_description_api=0, sam_workspace_page=0, external=0, unknown=7",0,,0,,0,,0,,0,,7,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/07045840ed3e4aa8b5edbe33866f8a39/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2ce43c1a21cf4ecb991eb495f0437f4f/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4a1d0e96dd93402082d17700c6384cde/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8b9bd9d207d94307b4e814a924f975ed/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/91a795c8490449d389ae412b85846aa2/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/aa260c719e724dd684bfcba42737425d/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e0894a29a42d41999c83a6a3c513890b/download,Solicitation / RFQ / RFP,Unknown,Unknown,Unknown,Unknown,"combined synopsis, solicitation",Resource links exist but are not classified as downloadable. Manual review or selected detail enrichment is required.,downloads/36C25926Q0305,No,0,,,0,0,0,0,0,0,0,0,No,No,No,No,No,No,"No local files found. Download SAM.gov attachments manually into downloads/36C25926Q0305/, then rerun offline scan.",No,,,,,,,,,,No,7,Yes,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/07045840ed3e4aa8b5edbe33866f8a39/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2ce43c1a21cf4ecb991eb495f0437f4f/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4a1d0e96dd93402082d17700c6384cde/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8b9bd9d207d94307b4e814a924f975ed/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/91a795c8490449d389ae412b85846aa2/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/aa260c719e724dd684bfcba42737425d/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e0894a29a42d41999c83a6a3c513890b/download,6640,6640--623 (Activation) Lab Special Stains -equipment rental  reagent CPK- PKG 276 CHIP-IN,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.NETWORK CONTRACT OFFICE 19 (36C259)",36C25926Q0305,36C25926Q0305,f9502e7ede9548ce9a6d0d91d4b05a4d,532490,Combined Synopsis/Solicitation,,2026-05-26T16:00:00-05:00,2026-05-20,2026-06-25,"{'code': '75000', 'name': 'Tulsa'}, {'code': 'OK', 'name': 'Oklahoma'}, 74127, {'code': 'USA', 'name': 'UNITED STATES'}",primary | Kadarius Griffin | Kadarius.Griffin@va.gov | 303-712-5733,https://sam.gov/workspace/contract/opp/f9502e7ede9548ce9a6d0d91d4b05a4d/view,,Active solicitation-type notice | Deadline is urgent: 6 day(s) remaining
actionable,No,,,,,,3,3,Pass,Watch or Pass,unknown,Unknown,SAM.gov,,No,,urgent,6,2026-05-26 01:00 PM UTC-04:00,2026-05-26 12:00 PM CDT,No,No,No,3,Unclear,unknown,unclear,Medium,Low,No,,No,,No,No,,No,,No,,No,,,No,,,No,,,,Yes,Medium,No,resource_links_unclassified,"direct_download=0, sam_detail_api=0, sam_notice_description_api=0, sam_workspace_page=0, external=0, unknown=2",0,,0,,0,,0,,0,,2,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3b268d7838344011834ff4de1f582505/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b832bd302d8b4c65b704eca5bb6d48f1/download,Solicitation / RFQ / RFP,Unknown,Unknown,Unknown,Unknown,solicitation,Resource links exist but are not classified as downloadable. Manual review or selected detail enrichment is required.,downloads/N3220526Q7166,No,0,,,0,0,0,0,0,0,0,0,No,No,No,No,No,No,"No local files found. Download SAM.gov attachments manually into downloads/N3220526Q7166/, then rerun offline scan.",No,,,,,,,,,,No,2,Yes,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3b268d7838344011834ff4de1f582505/download | https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b832bd302d8b4c65b704eca5bb6d48f1/download,J020,USNS BURLINGTON MAIN PROPULSION DIESEL ENGINES MAINTENANCE AND REPAIRS,DEPT OF DEFENSE.DEPT OF THE NAVY.MSC.MSC HQS.MSCHQ NORFOLK,N3220526Q7166,N3220526Q7166,f61db35916974e9abc2a89b9c5b5bdd5,811310,Solicitation,No Set aside used,2026-05-26T13:00:00-04:00,2026-05-20,2026-06-10,"{'code': '57000', 'name': 'Norfolk'}, {'code': 'VA', 'name': 'Virginia'}, {'code': 'USA', 'name': 'UNITED STATES'}",primary | MARIA ROWLANDS | maria.a.rowlands.civ@us.navy.mil | 5642261429 ; secondary | Jerica Bray | jerica.e.bray.civ@us.navy.mil | 5642264582,https://sam.gov/workspace/contract/opp/f61db35916974e9abc2a89b9c5b5bdd5/view,,Active solicitation-type notice | Deadline is urgent: 6 day(s) remaining
actionable,No,,,,,,2,0,Likely Too Late / Review Only,Watch or Pass,unknown,Unknown,SAM.gov,,No,,too_soon,2,2026-05-22 10:30 AM UTC-06:00,2026-05-22 11:30 AM CDT,No,No,No,3,Unclear,unknown,unclear,Medium,Low,No,,No,,No,No,,No,,No,,No,,,No,,,No,,,,Yes,Medium,No,sam_detail_enrichment_required,"direct_download=0, sam_detail_api=1, sam_notice_description_api=0, sam_workspace_page=0, external=0, unknown=0",0,,1,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f2aaf47b01cb4c0fa2bdfb08595c104d&limit=1,0,,0,,0,,0,,Solicitation / RFQ / RFP,Unknown,Unknown,Unknown,Unknown,"combined synopsis, solicitation","Actual attachment links are not available yet. Run selected SAM detail enrichment for this opportunity, or open the SAM.gov workspace page manually to locate attachments.",downloads/W911S226U3259,No,0,,,0,0,0,0,0,0,0,0,No,No,No,No,No,No,"No local files found. Download SAM.gov attachments manually into downloads/W911S226U3259/, then rerun offline scan.",No,,,,,,,,,,No,1,Yes,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f2aaf47b01cb4c0fa2bdfb08595c104d&limit=1,6625,Real-Time Peak Power Sensor,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.419TH CSB.W6QM MICC-FT DRUM,W911S226U3259,W911S226U3259,f2aaf47b01cb4c0fa2bdfb08595c104d,334419,Combined Synopsis/Solicitation,Total Small Business Set-Aside (FAR 19.5),2026-05-22T10:30:00-06:00,2026-05-20,2027-05-20,42223,primary | Jaslin Steiner | jaslin.d.steiner.civ@army.mil | 2707982631,https://sam.gov/workspace/contract/opp/f2aaf47b01cb4c0fa2bdfb08595c104d/view,,Small business set-aside or small business language detected | Active solicitation-type notice | Deadline is very soon: 2 day(s) remaining
actionable,No,,,,,,0,0,Pass,Watch or Pass,unknown,Unknown,SAM.gov,,No,,urgent,6,2026-05-27 12:00 PM UTC-04:00,2026-05-27 11:00 AM CDT,No,No,No,3,Unclear,unknown,unclear,Medium,Low,No,,No,,No,No,,No,,No,,No,,,No,,,No,,,,Yes,Medium,No,resource_links_unclassified,"direct_download=0, sam_detail_api=0, sam_notice_description_api=0, sam_workspace_page=0, external=0, unknown=1",0,,0,,0,,0,,0,,1,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/091e90147ce84674ab4da45054b5eb43/download,Solicitation / Attachment Package,Unknown,Unknown,Unknown,Unknown,,Resource links exist but are not classified as downloadable. Manual review or selected detail enrichment is required.,downloads/W81K0426QA074,No,0,,,0,0,0,0,0,0,0,0,No,No,No,No,No,No,"No local files found. Download SAM.gov attachments manually into downloads/W81K0426QA074/, then rerun offline scan.",No,,,,,,,,,,No,1,Yes,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/091e90147ce84674ab4da45054b5eb43/download,6540,"Notice of Intent to Sole Source, Centurion Vision System and Centurion Active Sentry Handpieces",DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY MEDICAL COMMAND.US ARMY HEALTH CONTRACTING ACTIVITY.W40M USA HCA,W81K0426QA074,W81K0426QA074,f9bffd87f86948ea912c698fa631c367,339112,Special Notice,No Set aside used,2026-05-27T12:00:00-04:00,2026-05-20,2026-05-28,"{'code': '80747', 'name': 'West Point'}, {'code': 'NY', 'name': 'New York'}, {'code': 'USA', 'name': 'UNITED STATES'}",primary | Mohamed Koroma | mohamed.k.koroma.civ@health.mil ; secondary | Sara Fetterolf | sara.m.fetterolf.civ@health.mil,https://sam.gov/workspace/contract/opp/f9bffd87f86948ea912c698fa631c367/view,,Special notice — may be useful for market intelligence | Deadline is urgent: 6 day(s) remaining
actionable,No,,,,,,0,0,Likely Too Late / Review Only,Watch or Pass,unknown,Unknown,SAM.gov,,No,,too_soon,1,2026-05-22 12:00 PM UTC-04:00,2026-05-22 11:00 AM CDT,No,No,No,3,Unclear,unknown,unclear,Medium,Low,No,,No,,No,No,,No,,No,,No,,,No,,,No,,,,Yes,Medium,No,resource_links_unclassified,"direct_download=0, sam_detail_api=0, sam_notice_description_api=0, sam_workspace_page=0, external=0, unknown=1",0,,0,,0,,0,,0,,1,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1e1c09bec71849169432124fd16ce990/download,Solicitation / RFQ / RFP,Unknown,Unknown,Unknown,Unknown,solicitation,Resource links exist but are not classified as downloadable. Manual review or selected detail enrichment is required.,downloads/36C24726Q0538,No,0,,,0,0,0,0,0,0,0,0,No,No,No,No,No,No,"No local files found. Download SAM.gov attachments manually into downloads/36C24726Q0538/, then rerun offline scan.",No,,,,,,,,,,No,1,Yes,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1e1c09bec71849169432124fd16ce990/download,6515,6515--Bronch Express Simulator (VA-26-00065840),"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.247-NETWORK CONTRACT OFFICE 7 (36C247)",36C24726Q0538,36C24726Q0538,f933401eab1446e6b2288512150da38d,339112,Solicitation,,2026-05-22T12:00:00-04:00,2026-05-20,2026-06-01,"{""city"": {}, ""state"": {}, ""country"": {}}",primary | Michelle A Willoughby | michelle.willoughby2@va.gov,https://sam.gov/workspace/contract/opp/f933401eab1446e6b2288512150da38d/view,,Active solicitation-type notice | Deadline is very soon: 1 day(s) remaining
awarded_market_intel,Yes,Medium,,,,,51,0,Market Intelligence Only,Market Intelligence Only — Already Awarded,janitorial_facility_support,Unknown,SAM.gov,,No,,unknown,,,,No,No,No,3,Unclear,unknown,unclear,Medium,Medium,No,,Yes,"SDVOSB set-aside detected, but company profile does not show verified SDVOSB status.",Yes,No,,No,,No,,No,,,No,,,No,,,,Yes,Medium,No,resource_links_unclassified,"direct_download=0, sam_detail_api=0, sam_notice_description_api=0, sam_workspace_page=0, external=0, unknown=1",0,,0,,0,,0,,0,,1,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a543becf46d640efb0f29d4d408195ef/download,Solicitation / Attachment Package,Unknown,Unknown,Unknown,Unknown,,Resource links exist but are not classified as downloadable. Manual review or selected detail enrichment is required.,downloads/36C26226Q0211,No,0,,,0,0,0,0,0,0,0,0,No,No,No,No,No,No,"No local files found. Download SAM.gov attachments manually into downloads/36C26226Q0211/, then rerun offline scan.",No,,,,,,,,,,No,1,Yes,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a543becf46d640efb0f29d4d408195ef/download,S201,"S201--Exterior Window, High Interior Windows, and Screen Cleaning  Services - SAVAHCS","VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.262-NETWORK CONTRACT OFFICE 22 (36C262)",36C26226Q0211,36C26226Q0211,c7a794349f324bec8b85baa03cfd5498,561720,Award Notice,Service-Disabled Veteran-Owned Small Business Set Aside,,2026-05-18,2026-07-17,"{'name': 'Tucson'}, {'name': 'AZ'}, 85723, {'name': ''}",primary | Mirna Gastelum Romero | Mirna.GastelumRomero@va.gov,https://sam.gov/workspace/contract/opp/c7a794349f324bec8b85baa03cfd5498/view,,"Best matched lane: janitorial_facility_support | Lane NAICS match: 561720 | Lane keywords: cleaning | Company NAICS match: 561720 | Matched keywords: cleaning | Small business set-aside or small business language detected | Veteran-owned business language detected | No response deadline found | Award Notice detected — exclude from pursuit report and use for awards intelligence | SDVOSB set-aside detected, but company profile does not show verified SDVOSB status."
awarded_market_intel,Yes,Medium,,,,,49,0,Market Intelligence Only,Market Intelligence Only — Already Awarded,marketing_communications,Unknown,SAM.gov,,No,,unknown,,,,No,No,No,3,Unclear,unknown,unclear,Medium,Medium,No,,Yes,"SDVOSB set-aside detected, but company profile does not show verified SDVOSB status.",Yes,No,,No,,No,,No,,,No,,,No,,,creative/content support,Yes,Medium,No,resource_links_unclassified,"direct_download=0, sam_detail_api=0, sam_notice_description_api=0, sam_workspace_page=0, external=0, unknown=1",0,,0,,0,,0,,0,,1,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/35188fcfc8b14442b116db8e89e3e87e/download,Solicitation / Attachment Package,Unknown,Unknown,Unknown,Unknown,,Resource links exist but are not classified as downloadable. Manual review or selected detail enrichment is required.,downloads/36C24826Q0317,No,0,,,0,0,0,0,0,0,0,0,No,No,No,No,No,No,"No local files found. Download SAM.gov attachments manually into downloads/36C24826Q0317/, then rerun offline scan.",No,,,,,,,,,,No,1,Yes,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/35188fcfc8b14442b116db8e89e3e87e/download,R499,R499--FY26: Graphic Design Contract,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.248-NETWORK CONTRACT OFFICE 8 (36C248)",36C24826Q0317,36C24826Q0317,e1bfe22bbaee42629bd13837127bd786,541810,Award Notice,Service-Disabled Veteran-Owned Small Business Set Aside,,2026-05-19,2026-05-29,"{'name': ''}, {'name': ''}, {'name': ''}",primary | Sylvia Nobles | Sylvia.Nobles@va.gov | 561-422-6849,https://sam.gov/workspace/contract/opp/e1bfe22bbaee42629bd13837127bd786/view,,"Best matched lane: marketing_communications | Lane NAICS match: 541810 | Company NAICS match: 541810 | Small business set-aside or small business language detected | Veteran-owned business language detected | No response deadline found | Award Notice detected — exclude from pursuit report and use for awards intelligence | SDVOSB set-aside detected, but company profile does not show verified SDVOSB status."
awarded_market_intel,Yes,Medium,,,,,49,0,Market Intelligence Only,Market Intelligence Only — Already Awarded,pest_control,Unknown,SAM.gov,,No,,unknown,,,,No,No,No,3,Unclear,unknown,unclear,Medium,Medium,No,,Yes,"SDVOSB set-aside detected, but company profile does not show verified SDVOSB status.",Yes,No,,No,,No,,No,,,No,,,No,,,,Yes,Medium,No,resource_links_unclassified,"direct_download=0, sam_detail_api=0, sam_notice_description_api=0, sam_workspace_page=0, external=0, unknown=1",0,,0,,0,,0,,0,,1,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/78e8d0d76add4d45b7681be151457ad4/download,Solicitation / Attachment Package,Unknown,Unknown,Unknown,Unknown,,Resource links exist but are not classified as downloadable. Manual review or selected detail enrichment is required.,downloads/36C26326Q0402,No,0,,,0,0,0,0,0,0,0,0,No,No,No,No,No,No,"No local files found. Download SAM.gov attachments manually into downloads/36C26326Q0402/, then rerun offline scan.",No,,,,,,,,,,No,1,Yes,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/78e8d0d76add4d45b7681be151457ad4/download,S207,S207--Integrated Pest Mgmt. Services VA Sioux Falls SD,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.NETWORK CONTRACT OFFICE 23 (36C263)",36C26326Q0402,36C26326Q0402,97ffbca8b0914a028eaf35da3c8abcc0,561710,Award Notice,Service-Disabled Veteran-Owned Small Business Set Aside,,2026-05-07,2026-05-22,"{'name': ''}, {'name': ''}, {'name': ''}",primary | Michael Wicht | michael.wicht@va.gov | 402 996-3630,https://sam.gov/workspace/contract/opp/97ffbca8b0914a028eaf35da3c8abcc0/view,,"Best matched lane: pest_control | Lane NAICS match: 561710 | Company NAICS match: 561710 | Small business set-aside or small business language detected | Veteran-owned business language detected | No response deadline found | Award Notice detected — exclude from pursuit report and use for awards intelligence | SDVOSB set-aside detected, but company profile does not show verified SDVOSB status."
